dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,pop,continentExp,,Recovered
4/23/2020,23,4,2020,6,0,Andorra,AD,AND,77006,Europe,,6
4/22/2020,22,4,2020,0,1,Andorra,AD,AND,77006,Europe,,-1
4/21/2020,21,4,2020,4,0,Andorra,AD,AND,77006,Europe,,4
4/20/2020,20,4,2020,9,1,Andorra,AD,AND,77006,Europe,,8
4/19/2020,19,4,2020,8,0,Andorra,AD,AND,77006,Europe,,8
4/18/2020,18,4,2020,14,2,Andorra,AD,AND,77006,Europe,,12
4/17/2020,17,4,2020,9,0,Andorra,AD,AND,77006,Europe,,9
4/16/2020,16,4,2020,14,2,Andorra,AD,AND,77006,Europe,,12
4/15/2020,15,4,2020,13,2,Andorra,AD,AND,77006,Europe,,11
4/14/2020,14,4,2020,8,0,Andorra,AD,AND,77006,Europe,,8
4/13/2020,13,4,2020,16,1,Andorra,AD,AND,77006,Europe,,15
4/12/2020,12,4,2020,21,2,Andorra,AD,AND,77006,Europe,,19
4/11/2020,11,4,2020,18,1,Andorra,AD,AND,77006,Europe,,17
4/10/2020,10,4,2020,19,2,Andorra,AD,AND,77006,Europe,,17
4/9/2020,9,4,2020,19,1,Andorra,AD,AND,77006,Europe,,18
4/8/2020,8,4,2020,19,1,Andorra,AD,AND,77006,Europe,,18
4/7/2020,7,4,2020,25,3,Andorra,AD,AND,77006,Europe,,22
4/6/2020,6,4,2020,35,1,Andorra,AD,AND,77006,Europe,,34
4/5/2020,5,4,2020,27,1,Andorra,AD,AND,77006,Europe,,26
4/4/2020,4,4,2020,11,1,Andorra,AD,AND,77006,Europe,,10
4/3/2020,3,4,2020,38,1,Andorra,AD,AND,77006,Europe,,37
4/2/2020,2,4,2020,14,2,Andorra,AD,AND,77006,Europe,,12
4/1/2020,1,4,2020,6,4,Andorra,AD,AND,77006,Europe,,2
3/31/2020,31,3,2020,36,2,Andorra,AD,AND,77006,Europe,,34
3/30/2020,30,3,2020,26,2,Andorra,AD,AND,77006,Europe,,24
3/29/2020,29,3,2020,41,1,Andorra,AD,AND,77006,Europe,,40
3/28/2020,28,3,2020,43,0,Andorra,AD,AND,77006,Europe,,43
3/27/2020,27,3,2020,36,3,Andorra,AD,AND,77006,Europe,,33
3/26/2020,26,3,2020,24,0,Andorra,AD,AND,77006,Europe,,24
3/25/2020,25,3,2020,31,0,Andorra,AD,AND,77006,Europe,,31
3/24/2020,24,3,2020,20,0,Andorra,AD,AND,77006,Europe,,20
3/23/2020,23,3,2020,25,0,Andorra,AD,AND,77006,Europe,,25
3/22/2020,22,3,2020,13,0,Andorra,AD,AND,77006,Europe,,13
3/21/2020,21,3,2020,0,0,Andorra,AD,AND,77006,Europe,,0
3/20/2020,20,3,2020,22,0,Andorra,AD,AND,77006,Europe,,22
3/19/2020,19,3,2020,39,0,Andorra,AD,AND,77006,Europe,,39
3/18/2020,18,3,2020,0,0,Andorra,AD,AND,77006,Europe,,0
3/17/2020,17,3,2020,9,0,Andorra,AD,AND,77006,Europe,,9
3/16/2020,16,3,2020,3,0,Andorra,AD,AND,77006,Europe,,3
3/14/2020,14,3,2020,1,0,Andorra,AD,AND,77006,Europe,,1
3/3/2020,3,3,2020,1,0,Andorra,AD,AND,77006,Europe,,1
5/11/2020,11,5,2020,2,0,Angola,AO,AGO,30809762,Africa,,2
5/10/2020,10,5,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
5/9/2020,9,5,2020,7,0,Angola,AO,AGO,30809762,Africa,,7
5/8/2020,8,5,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
5/7/2020,7,5,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
5/6/2020,6,5,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
5/5/2020,5,5,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
5/4/2020,4,5,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
5/3/2020,3,5,2020,6,0,Angola,AO,AGO,30809762,Africa,,6
5/2/2020,2,5,2020,2,0,Angola,AO,AGO,30809762,Africa,,2
5/1/2020,1,5,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/30/2020,30,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/29/2020,29,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/28/2020,28,4,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
4/27/2020,27,4,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
4/26/2020,26,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/25/2020,25,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/24/2020,24,4,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
4/23/2020,23,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/22/2020,22,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/21/2020,21,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/20/2020,20,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/19/2020,19,4,2020,5,0,Angola,AO,AGO,30809762,Africa,,5
4/18/2020,18,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/17/2020,17,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/16/2020,16,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/15/2020,15,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/14/2020,14,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/13/2020,13,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/12/2020,12,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/11/2020,11,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/10/2020,10,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/9/2020,9,4,2020,2,0,Angola,AO,AGO,30809762,Africa,,2
4/8/2020,8,4,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
4/7/2020,7,4,2020,2,0,Angola,AO,AGO,30809762,Africa,,2
4/6/2020,6,4,2020,4,0,Angola,AO,AGO,30809762,Africa,,4
4/5/2020,5,4,2020,2,0,Angola,AO,AGO,30809762,Africa,,2
4/4/2020,4,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/3/2020,3,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
4/2/2020,2,4,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
4/1/2020,1,4,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/31/2020,31,3,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/30/2020,30,3,2020,3,2,Angola,AO,AGO,30809762,Africa,,1
3/29/2020,29,3,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/28/2020,28,3,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
3/27/2020,27,3,2020,1,0,Angola,AO,AGO,30809762,Africa,,1
3/26/2020,26,3,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/25/2020,25,3,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/24/2020,24,3,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/23/2020,23,3,2020,0,0,Angola,AO,AGO,30809762,Africa,,0
3/22/2020,22,3,2020,2,0,Angola,AO,AGO,30809762,Africa,,2
5/11/2020,11,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/10/2020,10,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/9/2020,9,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/8/2020,8,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/7/2020,7,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/6/2020,6,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/5/2020,5,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/4/2020,4,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/3/2020,3,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/2/2020,2,5,2020,0,0,Anguilla,AI,,15094,America,,0
5/1/2020,1,5,2020,0,0,Anguilla,AI,,15094,America,,0
4/30/2020,30,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/29/2020,29,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/28/2020,28,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/27/2020,27,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/26/2020,26,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/25/2020,25,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/24/2020,24,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/23/2020,23,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/22/2020,22,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/21/2020,21,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/20/2020,20,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/19/2020,19,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/18/2020,18,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/17/2020,17,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/16/2020,16,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/15/2020,15,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/14/2020,14,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/13/2020,13,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/12/2020,12,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/11/2020,11,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/10/2020,10,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/9/2020,9,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/8/2020,8,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/7/2020,7,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/6/2020,6,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/5/2020,5,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/4/2020,4,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/3/2020,3,4,2020,1,0,Anguilla,AI,,15094,America,,1
4/2/2020,2,4,2020,0,0,Anguilla,AI,,15094,America,,0
4/1/2020,1,4,2020,0,0,Anguilla,AI,,15094,America,,0
3/31/2020,31,3,2020,0,0,Anguilla,AI,,15094,America,,0
3/30/2020,30,3,2020,0,0,Anguilla,AI,,15094,America,,0
3/29/2020,29,3,2020,0,0,Anguilla,AI,,15094,America,,0
3/28/2020,28,3,2020,0,0,Anguilla,AI,,15094,America,,0
3/27/2020,27,3,2020,2,0,Anguilla,AI,,15094,America,,2
5/11/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/10/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/9/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/8/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/7/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/6/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/5/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/4/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/3/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
5/2/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America,,1
5/1/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/30/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/29/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/28/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/27/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/26/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/25/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/24/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/23/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/22/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America,,1
4/21/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,96286,America,,-1
4/20/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/19/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/18/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/17/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/16/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/15/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/14/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,,2
4/13/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/12/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/11/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,,2
4/10/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,America,,2
4/9/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/8/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/7/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/6/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/5/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/4/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,America,,6
4/3/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,,2
4/2/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
4/1/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/31/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/30/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/29/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/28/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/27/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,America,,4
3/26/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/25/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America,,2
3/24/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/23/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/22/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/21/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America,,0
3/15/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America,,1
5/11/2020,11,5,2020,13,0,Argentina,AR,ARG,44494502,America,,13
5/10/2020,10,5,2020,165,7,Argentina,AR,ARG,44494502,America,,158
5/9/2020,9,5,2020,240,11,Argentina,AR,ARG,44494502,America,,229
5/8/2020,8,5,2020,163,9,Argentina,AR,ARG,44494502,America,,154
5/7/2020,7,5,2020,188,9,Argentina,AR,ARG,44494502,America,,179
5/6/2020,6,5,2020,133,4,Argentina,AR,ARG,44494502,America,,129
5/5/2020,5,5,2020,104,14,Argentina,AR,ARG,44494502,America,,90
5/4/2020,4,5,2020,102,9,Argentina,AR,ARG,44494502,America,,93
5/3/2020,3,5,2020,149,12,Argentina,AR,ARG,44494502,America,,137
5/2/2020,2,5,2020,104,7,Argentina,AR,ARG,44494502,America,,97
5/1/2020,1,5,2020,143,4,Argentina,AR,ARG,44494502,America,,139
4/30/2020,30,4,2020,158,7,Argentina,AR,ARG,44494502,America,,151
4/29/2020,29,4,2020,124,10,Argentina,AR,ARG,44494502,America,,114
4/28/2020,28,4,2020,223,11,Argentina,AR,ARG,44494502,America,,212
4/27/2020,27,4,2020,0,1,Argentina,AR,ARG,44494502,America,,-1
4/26/2020,26,4,2020,344,18,Argentina,AR,ARG,44494502,America,,326
4/25/2020,25,4,2020,0,2,Argentina,AR,ARG,44494502,America,,-2
4/24/2020,24,4,2020,147,6,Argentina,AR,ARG,44494502,America,,141
4/23/2020,23,4,2020,144,8,Argentina,AR,ARG,44494502,America,,136
4/22/2020,22,4,2020,112,9,Argentina,AR,ARG,44494502,America,,103
4/21/2020,21,4,2020,90,8,Argentina,AR,ARG,44494502,America,,82
4/20/2020,20,4,2020,102,2,Argentina,AR,ARG,44494502,America,,100
4/19/2020,19,4,2020,170,10,Argentina,AR,ARG,44494502,America,,160
4/18/2020,18,4,2020,98,7,Argentina,AR,ARG,44494502,America,,91
4/17/2020,17,4,2020,128,6,Argentina,AR,ARG,44494502,America,,122
4/16/2020,16,4,2020,0,4,Argentina,AR,ARG,44494502,America,,-4
4/15/2020,15,4,2020,160,7,Argentina,AR,ARG,44494502,America,,153
4/14/2020,14,4,2020,69,3,Argentina,AR,ARG,44494502,America,,66
4/13/2020,13,4,2020,66,6,Argentina,AR,ARG,44494502,America,,60
4/12/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502,America,,155
4/11/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502,America,,78
4/10/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502,America,,85
4/9/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502,America,,75
4/8/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502,America,,80
4/7/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502,America,,67
4/6/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502,America,,100
4/5/2020,5,4,2020,186,6,Argentina,AR,ARG,44494502,America,,180
4/4/2020,4,4,2020,132,3,Argentina,AR,ARG,44494502,America,,129
4/3/2020,3,4,2020,0,3,Argentina,AR,ARG,44494502,America,,-3
4/2/2020,2,4,2020,167,7,Argentina,AR,ARG,44494502,America,,160
4/1/2020,1,4,2020,0,0,Argentina,AR,ARG,44494502,America,,0
3/31/2020,31,3,2020,146,4,Argentina,AR,ARG,44494502,America,,142
3/30/2020,30,3,2020,75,1,Argentina,AR,ARG,44494502,America,,74
3/29/2020,29,3,2020,55,2,Argentina,AR,ARG,44494502,America,,53
3/28/2020,28,3,2020,101,5,Argentina,AR,ARG,44494502,America,,96
3/27/2020,27,3,2020,87,4,Argentina,AR,ARG,44494502,America,,83
3/26/2020,26,3,2020,115,2,Argentina,AR,ARG,44494502,America,,113
3/25/2020,25,3,2020,86,2,Argentina,AR,ARG,44494502,America,,84
3/24/2020,24,3,2020,35,0,Argentina,AR,ARG,44494502,America,,35
3/23/2020,23,3,2020,41,0,Argentina,AR,ARG,44494502,America,,41
3/22/2020,22,3,2020,67,1,Argentina,AR,ARG,44494502,America,,66
3/21/2020,21,3,2020,30,0,Argentina,AR,ARG,44494502,America,,30
3/20/2020,20,3,2020,31,1,Argentina,AR,ARG,44494502,America,,30
3/19/2020,19,3,2020,18,0,Argentina,AR,ARG,44494502,America,,18
3/18/2020,18,3,2020,14,0,Argentina,AR,ARG,44494502,America,,14
3/17/2020,17,3,2020,9,0,Argentina,AR,ARG,44494502,America,,9
3/16/2020,16,3,2020,11,0,Argentina,AR,ARG,44494502,America,,11
3/15/2020,15,3,2020,11,0,Argentina,AR,ARG,44494502,America,,11
3/14/2020,14,3,2020,3,1,Argentina,AR,ARG,44494502,America,,2
3/13/2020,13,3,2020,12,0,Argentina,AR,ARG,44494502,America,,12
3/11/2020,11,3,2020,7,0,Argentina,AR,ARG,44494502,America,,7
3/9/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502,America,,3
3/8/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502,America,,0
3/7/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502,America,,6
3/6/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502,America,,1
3/4/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502,America,,1
5/11/2020,11,5,2020,138,1,Armenia,AM,ARM,2951776,Europe,,137
5/10/2020,10,5,2020,146,1,Armenia,AM,ARM,2951776,Europe,,145
5/9/2020,9,5,2020,145,1,Armenia,AM,ARM,2951776,Europe,,144
5/8/2020,8,5,2020,102,2,Armenia,AM,ARM,2951776,Europe,,100
5/7/2020,7,5,2020,163,0,Armenia,AM,ARM,2951776,Europe,,163
5/6/2020,6,5,2020,112,1,Armenia,AM,ARM,2951776,Europe,,111
5/5/2020,5,5,2020,121,4,Armenia,AM,ARM,2951776,Europe,,117
5/4/2020,4,5,2020,113,2,Armenia,AM,ARM,2951776,Europe,,111
5/3/2020,3,5,2020,125,0,Armenia,AM,ARM,2951776,Europe,,125
5/2/2020,2,5,2020,82,1,Armenia,AM,ARM,2951776,Europe,,81
5/1/2020,1,5,2020,134,2,Armenia,AM,ARM,2951776,Europe,,132
4/30/2020,30,4,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
4/29/2020,29,4,2020,65,0,Armenia,AM,ARM,2951776,Europe,,65
4/28/2020,28,4,2020,59,1,Armenia,AM,ARM,2951776,Europe,,58
4/27/2020,27,4,2020,62,1,Armenia,AM,ARM,2951776,Europe,,61
4/26/2020,26,4,2020,69,0,Armenia,AM,ARM,2951776,Europe,,69
4/25/2020,25,4,2020,81,1,Armenia,AM,ARM,2951776,Europe,,80
4/24/2020,24,4,2020,73,3,Armenia,AM,ARM,2951776,Europe,,70
4/23/2020,23,4,2020,50,0,Armenia,AM,ARM,2951776,Europe,,50
4/22/2020,22,4,2020,72,0,Armenia,AM,ARM,2951776,Europe,,72
4/21/2020,21,4,2020,62,2,Armenia,AM,ARM,2951776,Europe,,60
4/20/2020,20,4,2020,48,2,Armenia,AM,ARM,2951776,Europe,,46
4/19/2020,19,4,2020,43,0,Armenia,AM,ARM,2951776,Europe,,43
4/18/2020,18,4,2020,47,1,Armenia,AM,ARM,2951776,Europe,,46
4/17/2020,17,4,2020,42,1,Armenia,AM,ARM,2951776,Europe,,41
4/16/2020,16,4,2020,48,1,Armenia,AM,ARM,2951776,Europe,,47
4/15/2020,15,4,2020,72,3,Armenia,AM,ARM,2951776,Europe,,69
4/14/2020,14,4,2020,26,1,Armenia,AM,ARM,2951776,Europe,,25
4/13/2020,13,4,2020,46,0,Armenia,AM,ARM,2951776,Europe,,46
4/12/2020,12,4,2020,30,2,Armenia,AM,ARM,2951776,Europe,,28
4/11/2020,11,4,2020,16,1,Armenia,AM,ARM,2951776,Europe,,15
4/10/2020,10,4,2020,40,1,Armenia,AM,ARM,2951776,Europe,,39
4/9/2020,9,4,2020,28,1,Armenia,AM,ARM,2951776,Europe,,27
4/8/2020,8,4,2020,20,0,Armenia,AM,ARM,2951776,Europe,,20
4/7/2020,7,4,2020,11,1,Armenia,AM,ARM,2951776,Europe,,10
4/6/2020,6,4,2020,52,0,Armenia,AM,ARM,2951776,Europe,,52
4/5/2020,5,4,2020,34,0,Armenia,AM,ARM,2951776,Europe,,34
4/4/2020,4,4,2020,73,3,Armenia,AM,ARM,2951776,Europe,,70
4/3/2020,3,4,2020,92,1,Armenia,AM,ARM,2951776,Europe,,91
4/2/2020,2,4,2020,39,0,Armenia,AM,ARM,2951776,Europe,,39
4/1/2020,1,4,2020,50,0,Armenia,AM,ARM,2951776,Europe,,50
3/31/2020,31,3,2020,58,0,Armenia,AM,ARM,2951776,Europe,,58
3/30/2020,30,3,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
3/29/2020,29,3,2020,52,2,Armenia,AM,ARM,2951776,Europe,,50
3/28/2020,28,3,2020,43,0,Armenia,AM,ARM,2951776,Europe,,43
3/27/2020,27,3,2020,39,1,Armenia,AM,ARM,2951776,Europe,,38
3/26/2020,26,3,2020,25,0,Armenia,AM,ARM,2951776,Europe,,25
3/25/2020,25,3,2020,71,0,Armenia,AM,ARM,2951776,Europe,,71
3/24/2020,24,3,2020,4,0,Armenia,AM,ARM,2951776,Europe,,4
3/23/2020,23,3,2020,30,0,Armenia,AM,ARM,2951776,Europe,,30
3/22/2020,22,3,2020,24,0,Armenia,AM,ARM,2951776,Europe,,24
3/21/2020,21,3,2020,14,0,Armenia,AM,ARM,2951776,Europe,,14
3/20/2020,20,3,2020,7,0,Armenia,AM,ARM,2951776,Europe,,7
3/19/2020,19,3,2020,37,0,Armenia,AM,ARM,2951776,Europe,,37
3/18/2020,18,3,2020,26,0,Armenia,AM,ARM,2951776,Europe,,26
3/17/2020,17,3,2020,22,0,Armenia,AM,ARM,2951776,Europe,,22
3/16/2020,16,3,2020,10,0,Armenia,AM,ARM,2951776,Europe,,10
3/15/2020,15,3,2020,7,0,Armenia,AM,ARM,2951776,Europe,,7
3/14/2020,14,3,2020,7,0,Armenia,AM,ARM,2951776,Europe,,7
3/13/2020,13,3,2020,2,0,Armenia,AM,ARM,2951776,Europe,,2
3/12/2020,12,3,2020,3,0,Armenia,AM,ARM,2951776,Europe,,3
3/2/2020,2,3,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
3/1/2020,1,3,2020,1,0,Armenia,AM,ARM,2951776,Europe,,1
2/29/2020,29,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/28/2020,28,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/27/2020,27,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/26/2020,26,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/25/2020,25,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/24/2020,24,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/23/2020,23,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/22/2020,22,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/21/2020,21,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/20/2020,20,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/19/2020,19,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/18/2020,18,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/17/2020,17,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/16/2020,16,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/15/2020,15,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/14/2020,14,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/13/2020,13,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/12/2020,12,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/11/2020,11,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/10/2020,10,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/9/2020,9,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/8/2020,8,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/7/2020,7,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/6/2020,6,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
2/5/2020,5,2,2020,0,0,Armenia,AM,ARM,2951776,Europe,,0
